title,description,timestamp,concat,relevance,score
"Fed’s Miran on Supply Shocks, Policy, Central Bank Tenure","Federal Reserve Governor Stephen Miran speaks about inflation from supply shocks, how the central bank can work with the Treasury and White House going forward, and reflects on his time at the Fed. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=53, tm_sec=5, tm_wday=3, tm_yday=134, tm_isdst=0)","Fed’s Miran on Supply Shocks, Policy, Central Bank Tenure | Federal Reserve Governor Stephen Miran speaks about inflation from supply shocks, how the central bank can work with the Treasury and White House going forward, and reflects on his time at the Fed. (Source: Bloomberg)",-1,0.47357428073883057
US Efforts to End Iran War Stumble as Ship Seized Near UAE,"US efforts to end the war with Iran were dealt a setback after a commercial vessel was apparently seized by unauthorized personnel near the United Arab Emirates, adding to uncertainty over control of the critical Strait of Hormuz.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=8, tm_min=39, tm_sec=48, tm_wday=3, tm_yday=134, tm_isdst=0)","US Efforts to End Iran War Stumble as Ship Seized Near UAE | US efforts to end the war with Iran were dealt a setback after a commercial vessel was apparently seized by unauthorized personnel near the United Arab Emirates, adding to uncertainty over control of the critical Strait of Hormuz.",1,0.9977636337280273
Stocks Hold Gains on Retail Sales as Cisco Surges: Markets Wrap,"A revival of the artificial-intelligence trade kept fueling momentum in stocks, with the market remaining higher after the latest report on retail sales matched estimates.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=22, tm_min=7, tm_sec=17, tm_wday=2, tm_yday=133, tm_isdst=0)","Stocks Hold Gains on Retail Sales as Cisco Surges: Markets Wrap | A revival of the artificial-intelligence trade kept fueling momentum in stocks, with the market remaining higher after the latest report on retail sales matched estimates.",1,0.05652020871639252
Turkey Scraps Inflation Target in Face of Energy Price Shock,Turkey’s central bank sharply raised its inflation forecast on Thursday due to surging energy costs but didn’t signal a shift in monetary or exchange-rate policy despite mounting pressure on prices.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=58, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)",Turkey Scraps Inflation Target in Face of Energy Price Shock | Turkey’s central bank sharply raised its inflation forecast on Thursday due to surging energy costs but didn’t signal a shift in monetary or exchange-rate policy despite mounting pressure on prices.,-1,0.9746448397636414
Britain’s Political Crisis Spooks Crucial Overseas Bond Buyers,Bond-market volatility sparked by the UK’s latest political crisis is serving up a reminder that the government can’t take foreign demand for granted.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=8, tm_min=9, tm_sec=17, tm_wday=3, tm_yday=134, tm_isdst=0)",Britain’s Political Crisis Spooks Crucial Overseas Bond Buyers | Bond-market volatility sparked by the UK’s latest political crisis is serving up a reminder that the government can’t take foreign demand for granted.,-1,0.9989882707595825
Brookfield Merges Insurance Unit as Flatt’s Overhaul Takes Hold,Brookfield Corp. is merging its shares with those of its insurance business as the firm pushes ahead with plans to transform itself into an investment-led insurer.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=18, tm_sec=12, tm_wday=3, tm_yday=134, tm_isdst=0)",Brookfield Merges Insurance Unit as Flatt’s Overhaul Takes Hold | Brookfield Corp. is merging its shares with those of its insurance business as the firm pushes ahead with plans to transform itself into an investment-led insurer.,1,0.7828310132026672
"US Stock Futures Gain as AI Trade Drives Tech Rally, Cisco Soars","US stock futures rose Thursday morning as the artificial intelligence trade continued to drive gains across technology shares, powered by upbeat earnings from Cisco Systems Inc. and an AI IPO.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=3, tm_sec=5, tm_wday=3, tm_yday=134, tm_isdst=0)","US Stock Futures Gain as AI Trade Drives Tech Rally, Cisco Soars | US stock futures rose Thursday morning as the artificial intelligence trade continued to drive gains across technology shares, powered by upbeat earnings from Cisco Systems Inc. and an AI IPO.",1,0.12147816270589828
"US Premarket Movers for May 14, 2026",S&amp;P 500 Index futures rise 0.3% as of 7:47 a.m. in New York. Equities look set to extend Wednesday’s records with tech bulls egged on by Cisco’s premarket surge and the huge appetite shown for an AI chip IPO.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=53, tm_sec=4, tm_wday=3, tm_yday=134, tm_isdst=0)","US Premarket Movers for May 14, 2026 | S&amp;P 500 Index futures rise 0.3% as of 7:47 a.m. in New York. Equities look set to extend Wednesday’s records with tech bulls egged on by Cisco’s premarket surge and the huge appetite shown for an AI chip IPO.",-1,0.11285925656557083
New Fortress Energy Takes $6.5 Billion Debt Plan to London Court,Billionaire Wes Edens’ New Fortress Energy Inc. is seeking permission from a UK court for a sweeping restructuring that will see the vast majority of the firm’s debt load converted into equity and hand ownership of the business to creditors.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=52, tm_sec=15, tm_wday=3, tm_yday=134, tm_isdst=0)",New Fortress Energy Takes $6.5 Billion Debt Plan to London Court | Billionaire Wes Edens’ New Fortress Energy Inc. is seeking permission from a UK court for a sweeping restructuring that will see the vast majority of the firm’s debt load converted into equity and hand ownership of the business to creditors.,-1,0.830379843711853
Global Fund Managers Playing Catch-Up May Fuel S&amp;P’s Next Leg Up,"While US stocks have been going from one record to the next, global asset allocators haven’t quite kept up. And that may keep the market’s upward momentum intact as fund managers try to catch up.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=50, tm_sec=26, tm_wday=3, tm_yday=134, tm_isdst=0)","Global Fund Managers Playing Catch-Up May Fuel S&amp;P’s Next Leg Up | While US stocks have been going from one record to the next, global asset allocators haven’t quite kept up. And that may keep the market’s upward momentum intact as fund managers try to catch up.",-1,0.501318097114563
"BlackRock’s Wei Li Sees Higher Inflation, Rates Going Forward","Wei Li, chief global investment strategist at BlackRock, discusses the market implications of the meeting between Donald Trump and Xi Jinping and how geopolitical fragmentation and AI demand will drive inflationary pressures. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=48, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)","BlackRock’s Wei Li Sees Higher Inflation, Rates Going Forward | Wei Li, chief global investment strategist at BlackRock, discusses the market implications of the meeting between Donald Trump and Xi Jinping and how geopolitical fragmentation and AI demand will drive inflationary pressures. (Source: Bloomberg)",1,0.8124676942825317
China Credit Growth Misses Expectations as New Loans Shrink,"China’s credit expansion slowed far more than expected from a year earlier in April while banks extended less new loans, underscoring unusually anemic borrowing demand even for a typically slow month for lending.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=21, tm_sec=58, tm_wday=3, tm_yday=134, tm_isdst=0)","China Credit Growth Misses Expectations as New Loans Shrink | China’s credit expansion slowed far more than expected from a year earlier in April while banks extended less new loans, underscoring unusually anemic borrowing demand even for a typically slow month for lending.",1,0.9161180257797241
Europe Is Turning Off Solar Just as Gas Market Tightens,Vast amounts of electricity are going to waste because grids can’t cope.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=34, tm_sec=45, tm_wday=3, tm_yday=134, tm_isdst=0)",Europe Is Turning Off Solar Just as Gas Market Tightens | Vast amounts of electricity are going to waste because grids can’t cope.,-1,0.9807157516479492
Trump-Xi Summit; Tech Rally Persists; Warsh Confirmed as Fed Chair | Bloomberg Brief 5/14/2026,President Trump and President Xi meet in Beijing in a discussion lasting more than two hours with both sides talking up a vision for more stable ties. The tech rally shows little sign of slowing down after Cisco's blockbuster earnings. The Senate confirms Kevin Warsh as the next Federal Reserve chair in the narrowest vote ever for the position. Lizzy Galbraith of Abeerdeen discusses what could come out of the Trump-Xi summit. Wei Li of BlackRock highlights the challenges ahead for the Fed. (Source: Bloomberg),"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=30, tm_sec=12, tm_wday=3, tm_yday=134, tm_isdst=0)",Trump-Xi Summit; Tech Rally Persists; Warsh Confirmed as Fed Chair | Bloomberg Brief 5/14/2026 | President Trump and President Xi meet in Beijing in a discussion lasting more than two hours with both sides talking up a vision for more stable ties. The tech rally shows little sign of slowing down after Cisco's blockbuster earnings. The Senate confirms Kevin Warsh as the next Federal Reserve chair in the narrowest vote ever for the position. Lizzy Galbraith of Abeerdeen discusses what could come out of the Trump-Xi summit. Wei Li of BlackRock highlights the challenges ahead for the Fed. (Source: Bloomberg),1,0.32830381393432617
Two India-Bound LPG Tankers Add to Uptick in Hormuz Transits,"Two India-bound vessels carrying cooking fuel from the Persian Gulf have transited the Strait of Hormuz, taking the number of large ships carrying oil, fuel and gas that have made it through the waterway since Sunday to ten.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=5, tm_min=50, tm_sec=28, tm_wday=3, tm_yday=134, tm_isdst=0)","Two India-Bound LPG Tankers Add to Uptick in Hormuz Transits | Two India-bound vessels carrying cooking fuel from the Persian Gulf have transited the Strait of Hormuz, taking the number of large ships carrying oil, fuel and gas that have made it through the waterway since Sunday to ten.",-1,0.5075140595436096
India Bans Sugar Exports for Four Months to Protect Supply,"India, the world’s second-largest sugar producer, has banned exports for more than four months, according to an official notice, as the government seeks to protect local supplies.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=23, tm_min=58, tm_sec=41, tm_wday=2, tm_yday=133, tm_isdst=0)","India Bans Sugar Exports for Four Months to Protect Supply | India, the world’s second-largest sugar producer, has banned exports for more than four months, according to an official notice, as the government seeks to protect local supplies.",1,0.6865077018737793
Amazon’s AI Success Sends Stock Racing Toward $3 Trillion Club,"Investors are growing increasingly optimistic about Amazon.com Inc.’s position in artificial intelligence, lighting a fire under the stock and sending the company’s market capitalization soaring toward the rarefied $3 trillion level.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=16, tm_sec=35, tm_wday=3, tm_yday=134, tm_isdst=0)","Amazon’s AI Success Sends Stock Racing Toward $3 Trillion Club | Investors are growing increasingly optimistic about Amazon.com Inc.’s position in artificial intelligence, lighting a fire under the stock and sending the company’s market capitalization soaring toward the rarefied $3 trillion level.",1,0.3573301434516907
A Big Private Equity Bet on Chemicals Falters in Historic Slump,"A $10 billion private equity firm that made its name as a chemicals specialist has seen a wave of its holdings fall into distress amid a severe industry downturn, pushing the investor to adapt its strategy.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=16, tm_sec=7, tm_wday=3, tm_yday=134, tm_isdst=0)","A Big Private Equity Bet on Chemicals Falters in Historic Slump | A $10 billion private equity firm that made its name as a chemicals specialist has seen a wave of its holdings fall into distress amid a severe industry downturn, pushing the investor to adapt its strategy.",1,0.9904799461364746
Trump Invites China’s Xi to White House in September,US President Donald Trump extends an invitation to China’s President Xi Jinping to visit the White House on September 24. Trump spoke at a banquet in Beijing on Thursday.  (Source: Bloomberg),"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=5, tm_sec=17, tm_wday=3, tm_yday=134, tm_isdst=0)",Trump Invites China’s Xi to White House in September | US President Donald Trump extends an invitation to China’s President Xi Jinping to visit the White House on September 24. Trump spoke at a banquet in Beijing on Thursday.  (Source: Bloomberg),-1,0.6140836477279663
"Emerging-Market Stocks Rise as Alibaba, TSMC Join AI Hot Streak","Emerging-market stocks advanced for the third day this week as technology companies in Taiwan and China joined a hot streak by South Korean peers, buoyed by optimism that talks between the US and China will improve trade ties and boost demand for artificial intelligence-related hardware and services.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=5, tm_sec=13, tm_wday=3, tm_yday=134, tm_isdst=0)","Emerging-Market Stocks Rise as Alibaba, TSMC Join AI Hot Streak | Emerging-market stocks advanced for the third day this week as technology companies in Taiwan and China joined a hot streak by South Korean peers, buoyed by optimism that talks between the US and China will improve trade ties and boost demand for artificial intelligence-related hardware and services.",1,0.027649184688925743
DP World 'Bullish' on Africa Expansion,"DP World is continuing its expansion plans for ports and infrastructure from Mozambique to Congo. Mohammed Akoojee, DP World’s managing director for sub-Saharan Africa, spoke to Bloomberg's Ondiro Oganga. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=4, tm_sec=35, tm_wday=3, tm_yday=134, tm_isdst=0)","DP World 'Bullish' on Africa Expansion | DP World is continuing its expansion plans for ports and infrastructure from Mozambique to Congo. Mohammed Akoojee, DP World’s managing director for sub-Saharan Africa, spoke to Bloomberg's Ondiro Oganga. (Source: Bloomberg)",1,0.0005591173539869487
"Franklin Templeton CEO Jenny Johnson on Trump-Xi Summit, Data Center Risks","The US and China need each other, and Presidents Donald Trump and Xi Jinping recognize that maintaining a conversation and a degree of cordiality is important, according to Franklin Templeton CEO Jenny Johnson. 
She also said markets are underestimating inflation risk and expressed concern about the pace of data center investments. Johnson made the comments in an interview with Bloomberg Television's Francine Lacqua during The Pulse. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=3, tm_sec=40, tm_wday=3, tm_yday=134, tm_isdst=0)","Franklin Templeton CEO Jenny Johnson on Trump-Xi Summit, Data Center Risks | The US and China need each other, and Presidents Donald Trump and Xi Jinping recognize that maintaining a conversation and a degree of cordiality is important, according to Franklin Templeton CEO Jenny Johnson. 
She also said markets are underestimating inflation risk and expressed concern about the pace of data center investments. Johnson made the comments in an interview with Bloomberg Television's Francine Lacqua during The Pulse. (Source: Bloomberg)",-1,0.9487192034721375
Trump-Xi Summit: China Says Will Open Up & Starmer Fights for Survival | The Pulse 05/14/2026,"""The Pulse With Francine Lacqua"" is all about conversations with high profile guests in the beating heart of global business, economics, finance and politics. Based in London, we go wherever the story is, bringing you exclusive interviews and market-moving scoops.

Today's guests: Jenny Johnson, Franklin Templeton, CEO; Subitha Subramaniam, Sarasin & Partners, Head of Investment Strategy; Lindsay Newman, King’s College London, Visiting Research Fellow; Alberto Gandolfi, Goldman Sachs, Head of European Utilities Research. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=54, tm_sec=33, tm_wday=3, tm_yday=134, tm_isdst=0)","Trump-Xi Summit: China Says Will Open Up & Starmer Fights for Survival | The Pulse 05/14/2026 | ""The Pulse With Francine Lacqua"" is all about conversations with high profile guests in the beating heart of global business, economics, finance and politics. Based in London, we go wherever the story is, bringing you exclusive interviews and market-moving scoops.

Today's guests: Jenny Johnson, Franklin Templeton, CEO; Subitha Subramaniam, Sarasin & Partners, Head of Investment Strategy; Lindsay Newman, King’s College London, Visiting Research Fellow; Alberto Gandolfi, Goldman Sachs, Head of European Utilities Research. (Source: Bloomberg)",-1,0.4704764187335968
Xi Warns Trump on Taiwan After Warm Start to Summit,"US President Donald Trump and Chinese President Xi Jinping met in China for a closely watched summit.

It was a cordial start that later followed blunt remarks from Xi on the Taiwan issue. Annmarie Hordern reports from Beijing. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=54, tm_sec=10, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi Warns Trump on Taiwan After Warm Start to Summit | US President Donald Trump and Chinese President Xi Jinping met in China for a closely watched summit.

It was a cordial start that later followed blunt remarks from Xi on the Taiwan issue. Annmarie Hordern reports from Beijing. (Source: Bloomberg)",-1,0.9773272275924683
DP World Still ‘Bullish’ on Africa Even as War Stokes Inflation,"DP World Ltd. remains “bullish” on its expansion plans in Africa, even as the continent faces inflation from the Iran war caused by surging fuel prices, according to its regional head.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=38, tm_sec=12, tm_wday=3, tm_yday=134, tm_isdst=0)","DP World Still ‘Bullish’ on Africa Even as War Stokes Inflation | DP World Ltd. remains “bullish” on its expansion plans in Africa, even as the continent faces inflation from the Iran war caused by surging fuel prices, according to its regional head.",1,0.046888500452041626
Singapore Air Net Profit Drops as Iran War Raises Risks,"Singapore Airlines Ltd. posted a steep drop in annual net profit as widening losses at Air India weighed on results, and flagged a cautious outlook that factors in risks from the Iran war.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=43, tm_sec=2, tm_wday=3, tm_yday=134, tm_isdst=0)","Singapore Air Net Profit Drops as Iran War Raises Risks | Singapore Airlines Ltd. posted a steep drop in annual net profit as widening losses at Air India weighed on results, and flagged a cautious outlook that factors in risks from the Iran war.",1,0.9956403374671936
"OPEC+ Has Plan to Complete Series of Quota Hikes, Delegates Say","Key OPEC+ members aim to continue a series of oil quota increases over the next few months, completing the return of a layer of halted production &mdash; if only on paper &mdash; by the end of September, delegates said.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=13, tm_sec=22, tm_wday=3, tm_yday=134, tm_isdst=0)","OPEC+ Has Plan to Complete Series of Quota Hikes, Delegates Say | Key OPEC+ members aim to continue a series of oil quota increases over the next few months, completing the return of a layer of halted production &mdash; if only on paper &mdash; by the end of September, delegates said.",-1,0.8259176015853882
"Retirement Funds Should Take Private Credit, Franklin CEO Says","Franklin Templeton Chief Executive Officer Jenny Johnson says retirement accounts are the “best place” for private credit and equity, given the illiquidity of such investments. “You can't get your money for 10 years, so you really need to be able to withstand the illiquidity,” Johnson says on Bloomberg Television. “On the other hand, a 1% additional return can mean 20% more just over a 20-year period in your retirement.” (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=7, tm_sec=55, tm_wday=3, tm_yday=134, tm_isdst=0)","Retirement Funds Should Take Private Credit, Franklin CEO Says | Franklin Templeton Chief Executive Officer Jenny Johnson says retirement accounts are the “best place” for private credit and equity, given the illiquidity of such investments. “You can't get your money for 10 years, so you really need to be able to withstand the illiquidity,” Johnson says on Bloomberg Television. “On the other hand, a 1% additional return can mean 20% more just over a 20-year period in your retirement.” (Source: Bloomberg)",0,0.7684811353683472
Kushner Disappoints Mideast Clients Who Spent Millions Seeking Sway,"<p>Qatar, Saudi Arabia and the UAE backed&nbsp;Affinity Partners in hopes of gaining White House influence and investment returns. The US war with Iran that they opposed has shown&nbsp;the constraints of that approach.</p>","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=13, tm_min=10, tm_sec=25, tm_wday=3, tm_yday=134, tm_isdst=0)","Kushner Disappoints Mideast Clients Who Spent Millions Seeking Sway | <p>Qatar, Saudi Arabia and the UAE backed&nbsp;Affinity Partners in hopes of gaining White House influence and investment returns. The US war with Iran that they opposed has shown&nbsp;the constraints of that approach.</p>",-1,0.903835117816925
Miran Says a Transition at the Fed Is Important,"Federal Reserve Governor Stephen Miran says outgoing Chair Jerome Powell could help create a smooth transition with his successor, Kevin Warsh, by staying on the central bank’s Board of governors. Powell is staying on the board after his term expires Friday. Miran speaks on ""Bloomberg Surveillance."" (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=13, tm_min=4, tm_sec=6, tm_wday=3, tm_yday=134, tm_isdst=0)","Miran Says a Transition at the Fed Is Important | Federal Reserve Governor Stephen Miran says outgoing Chair Jerome Powell could help create a smooth transition with his successor, Kevin Warsh, by staying on the central bank’s Board of governors. Powell is staying on the board after his term expires Friday. Miran speaks on ""Bloomberg Surveillance."" (Source: Bloomberg)",-1,0.09286149591207504
"Streeting Quits, Paving Way for UK Leadership Bid","Wes Streeting resigned as UK Health Secretary, paving the way for him to challenge Keir Starmer for his job as prime minister. Streeting’s departure raises the prospect of an imminent leadership contest. Bloomberg's Vonnie Quinn has more. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=55, tm_sec=39, tm_wday=3, tm_yday=134, tm_isdst=0)","Streeting Quits, Paving Way for UK Leadership Bid | Wes Streeting resigned as UK Health Secretary, paving the way for him to challenge Keir Starmer for his job as prime minister. Streeting’s departure raises the prospect of an imminent leadership contest. Bloomberg's Vonnie Quinn has more. (Source: Bloomberg)",-1,0.9251168966293335
Xi Tells US CEOs on Trump Visit That China Will Open Up More,"Xi Jinping signaled China is moving toward greater openness, striking an upbeat note during his meeting with US business leaders accompanying Donald Trump as the two presidents wrapped up morning talks that featured more divisive issues like trade and Taiwan.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=2, tm_sec=13, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi Tells US CEOs on Trump Visit That China Will Open Up More | Xi Jinping signaled China is moving toward greater openness, striking an upbeat note during his meeting with US business leaders accompanying Donald Trump as the two presidents wrapped up morning talks that featured more divisive issues like trade and Taiwan.",-1,0.0029541957192122936
Xi Warns Trump of Possible ‘Clashes’ If Taiwan Issue Mishandled,"Xi Jinping warned Donald Trump of a potential conflict if the Taiwan issue is mismanaged, in blunt remarks that punctured an otherwise cordial start to the first trip to China by a sitting US president in nearly a decade.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=2, tm_min=5, tm_sec=34, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi Warns Trump of Possible ‘Clashes’ If Taiwan Issue Mishandled | Xi Jinping warned Donald Trump of a potential conflict if the Taiwan issue is mismanaged, in blunt remarks that punctured an otherwise cordial start to the first trip to China by a sitting US president in nearly a decade.",-1,0.9626697897911072
Xi’s Threat to Trump Cements Taiwan as Top Risk to US-China Ties,"After Xi Jinping regaled Donald Trump with goose-stepping soldiers and flag-waving children, the Chinese leader’s warning that Taiwan could lead to “clashes” between the superpowers amounted to a thunderclap in the choreographed world of Communist Party politics.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=20, tm_sec=4, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi’s Threat to Trump Cements Taiwan as Top Risk to US-China Ties | After Xi Jinping regaled Donald Trump with goose-stepping soldiers and flag-waving children, the Chinese leader’s warning that Taiwan could lead to “clashes” between the superpowers amounted to a thunderclap in the choreographed world of Communist Party politics.",-1,0.9639288783073425
"Starmer Rival Streeting Quits, Setting Up UK Leadership Bid","Wes Streeting resigned as Keir Starmer’s health secretary, paving the way for him to challenge the UK prime minister for his job.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=4, tm_sec=35, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer Rival Streeting Quits, Setting Up UK Leadership Bid | Wes Streeting resigned as Keir Starmer’s health secretary, paving the way for him to challenge the UK prime minister for his job.",-1,0.8398768305778503
"Starmer’s Rival Streeting Resigns, Calls For New Leader",Keir Starmer Photographer: Jack Taylor/WPA Pool/Getty Images,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=6, tm_min=12, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer’s Rival Streeting Resigns, Calls For New Leader | Keir Starmer Photographer: Jack Taylor/WPA Pool/Getty Images",-1,0.865098774433136
Bolsonaro Ties to Banco Master CEO Rock Brazil Presidential Race,Leaked audio messages linking Brazilian presidential candidate Flavio Bolsonaro to the man at the center of a multibillion-dollar bank fraud scandal are threatening to torpedo the right-wing senator’s campaign before it even gets started.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=1, tm_min=39, tm_sec=37, tm_wday=3, tm_yday=134, tm_isdst=0)",Bolsonaro Ties to Banco Master CEO Rock Brazil Presidential Race | Leaked audio messages linking Brazilian presidential candidate Flavio Bolsonaro to the man at the center of a multibillion-dollar bank fraud scandal are threatening to torpedo the right-wing senator’s campaign before it even gets started.,-1,0.9972014427185059
China’s Taiwan Warning Adds to Trump Pressure on World Stage,Xi’s warning of potential conflict thrusts another pressure point to the front,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=43, tm_sec=42, tm_wday=3, tm_yday=134, tm_isdst=0)",China’s Taiwan Warning Adds to Trump Pressure on World Stage | Xi’s warning of potential conflict thrusts another pressure point to the front,-1,0.9906715750694275
Hungary Summons Russia Envoy on Ukraine War in Break From Orban,"Hungary summoned the Russian ambassador to protest recent attacks on Ukraine, setting a sharp break from the pro-Kremlin tenor of Viktor Orban’s 16-year rule.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=42, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)","Hungary Summons Russia Envoy on Ukraine War in Break From Orban | Hungary summoned the Russian ambassador to protest recent attacks on Ukraine, setting a sharp break from the pro-Kremlin tenor of Viktor Orban’s 16-year rule.",-1,0.8896646499633789
"Bessent Says US, China Discussing ‘Board of Investment’","Treasury Secretary Scott Bessent said the US and China are discussing a mechanism for fast-tracking some Chinese investment deals, along with a reduction in tariffs on a swath of non-critical goods as the world’s largest economies try to manage their rivalry.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=23, tm_sec=7, tm_wday=3, tm_yday=134, tm_isdst=0)","Bessent Says US, China Discussing ‘Board of Investment’ | Treasury Secretary Scott Bessent said the US and China are discussing a mechanism for fast-tracking some Chinese investment deals, along with a reduction in tariffs on a swath of non-critical goods as the world’s largest economies try to manage their rivalry.",1,0.8594790101051331
Starmer Rivals Prepare to Challenge Weakened Prime Minister,"Keir Starmer’s efforts to hold back a potential leadership challenge showed new cracks, as allies of leading Labour Party rivals signaled they were ready to challenge him for the prime minister’s job.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=6, tm_min=54, tm_sec=42, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer Rivals Prepare to Challenge Weakened Prime Minister | Keir Starmer’s efforts to hold back a potential leadership challenge showed new cracks, as allies of leading Labour Party rivals signaled they were ready to challenge him for the prime minister’s job.",-1,0.9973135590553284
Brazil Police Arrest Bank CEO’s Father as Master Scandal Deepens,"Brazil’s federal police arrested the father of former Banco Master SA chief executive Daniel Vorcaro, deepening the scandal around the lender at the center of a massive fraud probe.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=22, tm_sec=31, tm_wday=3, tm_yday=134, tm_isdst=0)","Brazil Police Arrest Bank CEO’s Father as Master Scandal Deepens | Brazil’s federal police arrested the father of former Banco Master SA chief executive Daniel Vorcaro, deepening the scandal around the lender at the center of a massive fraud probe.",-1,0.9126350283622742
India Urges Solidarity as BRICS Remains Split Over Iran War,"India called for solidarity at a meeting of BRICS foreign ministers on Thursday, as New Delhi seeks to bridge divisions within the bloc over the conflict in the Middle East.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=6, tm_min=46, tm_sec=15, tm_wday=3, tm_yday=134, tm_isdst=0)","India Urges Solidarity as BRICS Remains Split Over Iran War | India called for solidarity at a meeting of BRICS foreign ministers on Thursday, as New Delhi seeks to bridge divisions within the bloc over the conflict in the Middle East.",-1,0.7015376687049866
"Xi-Trump Summit 'Most Important in History,' Says Nvidia's Huang","Nvidia CEO Jensen Huang says both President Xi and Trump were ""inspiring"" and ""welcoming"" at their meeting in Beijing. ""I've come to support President Trump in one of the most important summits in human history,"" Huang says. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=46, tm_sec=10, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi-Trump Summit 'Most Important in History,' Says Nvidia's Huang | Nvidia CEO Jensen Huang says both President Xi and Trump were ""inspiring"" and ""welcoming"" at their meeting in Beijing. ""I've come to support President Trump in one of the most important summits in human history,"" Huang says. (Source: Bloomberg)",0,0.11868233978748322
