title,description,timestamp,concat,relevant,score
Walmart Sales Rise as It Navigates Higher Fuel Prices,"The retailer said shoppers pushed its grocery, general merchandise and online sales higher in the most recent quarter.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=23, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Walmart Sales Rise as It Navigates Higher Fuel Prices | The retailer said shoppers pushed its grocery, general merchandise and online sales higher in the most recent quarter.",1,0.5025634765625
Tobacco Giant Donated $5 Million to MAGA Inc. Shortly Before Vaping Decision,Reynolds American was lobbying the White House to ease limits on flavored vaping products.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=19, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Tobacco Giant Donated $5 Million to MAGA Inc. Shortly Before Vaping Decision | Reynolds American was lobbying the White House to ease limits on flavored vaping products.,1,0.8375535607337952
Parker-Hannifin Strikes Deal to Buy Unit of KKR-Owned Circor for $2.55 Billion,The sale of the aerospace segment would mark a huge return on KKR’s initial investment into Circor.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=55, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Parker-Hannifin Strikes Deal to Buy Unit of KKR-Owned Circor for $2.55 Billion | The sale of the aerospace segment would mark a huge return on KKR’s initial investment into Circor.,1,0.5361307859420776
Kontoor Brands to Sell Lee Business to Authentic Brands for Up to $1 Billion,The sale is initially for $750 million and includes $250 million in potential future payment based on the performance of Lee.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=11, tm_min=27, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Kontoor Brands to Sell Lee Business to Authentic Brands for Up to $1 Billion | The sale is initially for $750 million and includes $250 million in potential future payment based on the performance of Lee.,1,0.6022078394889832
Deere Sales Rise as Construction Growth Offsets Agriculture Weakness,Deere posted higher fiscal second-quarter sales as growth in the company’s construction equipment business helped to offset weakness in its production agriculture segment.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=36, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Deere Sales Rise as Construction Growth Offsets Agriculture Weakness | Deere posted higher fiscal second-quarter sales as growth in the company’s construction equipment business helped to offset weakness in its production agriculture segment.,1,0.2756900191307068
Paul Smith Tailors U.S. Approach to Drive Turnaround,"As it positions itself against premium fashion rivals such as Ralph Lauren, the brand is looking to boost the share of U.S. sales from around 23% currently to 50% within the next three to five years.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=11, tm_min=18, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Paul Smith Tailors U.S. Approach to Drive Turnaround | As it positions itself against premium fashion rivals such as Ralph Lauren, the brand is looking to boost the share of U.S. sales from around 23% currently to 50% within the next three to five years.",1,0.5088491439819336
"Ralph Lauren Sales Climb, Boosted by Strength in China","Ralph Lauren logged higher sales in its latest quarter, helped by particularly strong growth in China.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=51, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Ralph Lauren Sales Climb, Boosted by Strength in China | Ralph Lauren logged higher sales in its latest quarter, helped by particularly strong growth in China.",1,0.2922416925430298
Tesla Announces Rollout of Fully Self-Driving Tech in China,The move follows years of efforts to get approval and comes on the heels of Elon Musk’s visit to Beijing.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=5, tm_min=2, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Tesla Announces Rollout of Fully Self-Driving Tech in China | The move follows years of efforts to get approval and comes on the heels of Elon Musk’s visit to Beijing.,1,0.49218812584877014
Opinion | How I Choose Which Cloudflare Employees to Replace With AI,"The company has less need for middle managers, operations jobs and other ‘measuring’ positions.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=21, tm_min=40, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)","Opinion | How I Choose Which Cloudflare Employees to Replace With AI | The company has less need for middle managers, operations jobs and other ‘measuring’ positions.",1,0.47244006395339966
What Is This Oil ‘Demand Destruction’ That People Keep Talking About?,"Plus, what NextEra’s merger with Dominion mean for your bill, tracking the cost of the Iran war and a river on the brink of disaster.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","What Is This Oil ‘Demand Destruction’ That People Keep Talking About? | Plus, what NextEra’s merger with Dominion mean for your bill, tracking the cost of the Iran war and a river on the brink of disaster.",1,0.8971558809280396
"Equinor, Aker BP Partner to Increase Production on Norwegian Continental Shelf","The deal includes a series of transactions across several discoveries to better align ownership interests, speed development of resources and enhance production.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=6, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Equinor, Aker BP Partner to Increase Production on Norwegian Continental Shelf | The deal includes a series of transactions across several discoveries to better align ownership interests, speed development of resources and enhance production.",1,0.34975478053092957
Airbus Shares Fall After Report of A350 Aircraft Delays,The latest reported delays follow the group’s decision last year to put off the launch of a freighter version of the A350 due to broader supply chain disruption.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=11, tm_min=16, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Airbus Shares Fall After Report of A350 Aircraft Delays | The latest reported delays follow the group’s decision last year to put off the launch of a freighter version of the A350 due to broader supply chain disruption.,1,0.9591159820556641
"Intuit to Cut 17% of Staff, Invest in ‘Big Bets’",The maker of TurboTax and QuickBooks will lay off nearly a fifth of its workforce as it makes artificial intelligence a centerpiece of its business.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=21, tm_min=19, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)","Intuit to Cut 17% of Staff, Invest in ‘Big Bets’ | The maker of TurboTax and QuickBooks will lay off nearly a fifth of its workforce as it makes artificial intelligence a centerpiece of its business.",1,0.7161689400672913
"Axel Springer Posts Higher Revenue, Adjusted Earnings",The media company said it had a strong start to the year after posting higher revenue—in its first results since splitting into two businesses in April of last year.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=57, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Axel Springer Posts Higher Revenue, Adjusted Earnings | The media company said it had a strong start to the year after posting higher revenue—in its first results since splitting into two businesses in April of last year.",1,0.20672759413719177
"James Murdoch to Buy New York Magazine, Other Vox Assets for Around $300 Million","The deal, which also includes the Vox Media podcast division and Vox news site, greatly expands the media holdings of Murdoch’s Lupa Systems.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=21, tm_min=28, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)","James Murdoch to Buy New York Magazine, Other Vox Assets for Around $300 Million | The deal, which also includes the Vox Media podcast division and Vox news site, greatly expands the media holdings of Murdoch’s Lupa Systems.",1,0.5666181445121765
Google Pushes AI-Generated Ads Further Into Search Results,New ad formats will run in AI Mode and standard search but not in Gemini (yet).,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",Google Pushes AI-Generated Ads Further Into Search Results | New ad formats will run in AI Mode and standard search but not in Gemini (yet).,1,0.2716379463672638
The Secrets Revealed in SpaceX’s IPO Filing,Documents related to SpaceX’s initial public offering show the company is unprofitable and CEO Elon Musk controls 85% of the vote.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=0, tm_min=38, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",The Secrets Revealed in SpaceX’s IPO Filing | Documents related to SpaceX’s initial public offering show the company is unprofitable and CEO Elon Musk controls 85% of the vote.,1,0.5961098670959473
Nvidia Rides Blistering Chip Sales to Another Record Quarter,The astronomical rise in AI agents and demand for data-center computing lift chip maker to $82 billion in first-quarter revenue.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=23, tm_min=14, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",Nvidia Rides Blistering Chip Sales to Another Record Quarter | The astronomical rise in AI agents and demand for data-center computing lift chip maker to $82 billion in first-quarter revenue.,1,0.3745619058609009
Stock Market Today: Tech-Stock Rebound Loses Steam After Nvidia Earnings,"Nasdaq leads declines, oil climbs","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=7, tm_min=47, tm_sec=6, tm_wday=3, tm_yday=141, tm_isdst=0)","Stock Market Today: Tech-Stock Rebound Loses Steam After Nvidia Earnings | Nasdaq leads declines, oil climbs",1,0.793985903263092
"Even at $5 Trillion, Nvidia Is Underappreciated","Competition is growing, but the AI chip maker’s sluggish stock doesn’t give enough credit for its strong position.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Even at $5 Trillion, Nvidia Is Underappreciated | Competition is growing, but the AI chip maker’s sluggish stock doesn’t give enough credit for its strong position.",1,0.6864751577377319
SpaceX Fires Starting Gun on Its Blockbuster IPO,The Elon Musk-led company filed an investor prospectus for a stock offering expected to raise potentially $80 billion or more as soon as mid-June.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=21, tm_min=58, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",SpaceX Fires Starting Gun on Its Blockbuster IPO | The Elon Musk-led company filed an investor prospectus for a stock offering expected to raise potentially $80 billion or more as soon as mid-June.,1,0.9717789888381958
The Furious Chip Rally Was Petering Out. Now Wall Street Turns to Nvidia.,Semiconductor stocks just muddled through their worst two-day stretch since March.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=21, tm_min=31, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",The Furious Chip Rally Was Petering Out. Now Wall Street Turns to Nvidia. | Semiconductor stocks just muddled through their worst two-day stretch since March.,1,0.8639665246009827
"Treasury Yield Rise Slows as Markets Watch Peace Talks, Macro Indicators",The rise in Treasury yields slowed as markets wait for a U.S.-Iran peace deal while U.S. indicators support the Fed’s wait-and-see approach.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Treasury Yield Rise Slows as Markets Watch Peace Talks, Macro Indicators | The rise in Treasury yields slowed as markets wait for a U.S.-Iran peace deal while U.S. indicators support the Fed’s wait-and-see approach.",1,0.32193946838378906
U.S. Markets Decline as Tech-Stock Rebound Loses Steam,"The momentum behind U.S. stocks seems to have fizzled, after Nvidia’s stronger-than-expected results failed to add further juice to the American AI trade.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=53, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","U.S. Markets Decline as Tech-Stock Rebound Loses Steam | The momentum behind U.S. stocks seems to have fizzled, after Nvidia’s stronger-than-expected results failed to add further juice to the American AI trade.",1,0.8133125901222229
Crude Futures Rise As Iran Said Insisting on Uranium,Crude futures turned higher as a report that Iran insists on keeping its enriched uranium lowered expectations for a deal to be reached with the U.S.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=59, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Crude Futures Rise As Iran Said Insisting on Uranium | Crude futures turned higher as a report that Iran insists on keeping its enriched uranium lowered expectations for a deal to be reached with the U.S.,1,0.8756807446479797
Australia’s Arafura to Build $1.6 Billion Rare-Earths Project,"The planned mine could supply roughly 4% of the world’s neodymium and praseodymium, critical minerals used in permanent magnets for electric vehicles, wind turbines and fighter jets.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=5, tm_min=23, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Australia’s Arafura to Build $1.6 Billion Rare-Earths Project | The planned mine could supply roughly 4% of the world’s neodymium and praseodymium, critical minerals used in permanent magnets for electric vehicles, wind turbines and fighter jets.",1,0.5344302654266357
Oil Falls On Renewed Hopes for U.S.-Iran Deal,"Oil futures posted back-to-back losses as President Trump said the U.S. is in the final stages of negotiations with Iran, raising hopes of a deal to end the conflict and reopen the Strait of Hormuz.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=19, tm_min=8, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)","Oil Falls On Renewed Hopes for U.S.-Iran Deal | Oil futures posted back-to-back losses as President Trump said the U.S. is in the final stages of negotiations with Iran, raising hopes of a deal to end the conflict and reopen the Strait of Hormuz.",1,0.9504110217094421
JPMorgan Banker Says Sex-Assault Allegations Have Ruined Her Life,Lorna Hajdini countersued on Tuesday after being named in harassment lawsuit that went viral on social media.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=18, tm_min=10, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",JPMorgan Banker Says Sex-Assault Allegations Have Ruined Her Life | Lorna Hajdini countersued on Tuesday after being named in harassment lawsuit that went viral on social media.,1,0.7178780436515808
Workday’s Returning CEO Has a Plan to Survive the AI Era,The software company isn’t an AI native. But Aneel Bhusri has established an AI task force and is launching new agents for IT and corporate travel.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",Workday’s Returning CEO Has a Plan to Survive the AI Era | The software company isn’t an AI native. But Aneel Bhusri has established an AI task force and is launching new agents for IT and corporate travel.,1,0.5841377377510071
"SpaceX, Anthropic and OpenAI’s Sprint to Go Public Defines the AI Boom’s Big Day",Silicon Valley’s hottest startups are competing fiercely as big tech companies contend with fickle investors and hard choices.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","SpaceX, Anthropic and OpenAI’s Sprint to Go Public Defines the AI Boom’s Big Day | Silicon Valley’s hottest startups are competing fiercely as big tech companies contend with fickle investors and hard choices.",1,0.8096619248390198
"E-Hiking Is Here. You Can Tell by My 1,000-Watt Hips.","With Hypershell’s X Ultra S and similar personal exoskeletons, AI takes on the great outdoors.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=1, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","E-Hiking Is Here. You Can Tell by My 1,000-Watt Hips. | With Hypershell’s X Ultra S and similar personal exoskeletons, AI takes on the great outdoors.",1,0.14175598323345184
AMD to Invest More Than $10 Billion in Taiwan’s Chip Industry,The U.S. chip maker will tap the Taiwanese industry’s expertise in high-performance computing.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=8, tm_min=39, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",AMD to Invest More Than $10 Billion in Taiwan’s Chip Industry | The U.S. chip maker will tap the Taiwanese industry’s expertise in high-performance computing.,1,0.5767207741737366
"This Cannes Film Cost $500,000 to Make. $400,000 Was AI Compute Costs.","‘Hell Grind,’ a 95-minute fully AI-generated film, premieres this week at Cannes, where questions around the technology’s encroachment remain center-stage.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","This Cannes Film Cost $500,000 to Make. $400,000 Was AI Compute Costs. | ‘Hell Grind,’ a 95-minute fully AI-generated film, premieres this week at Cannes, where questions around the technology’s encroachment remain center-stage.",1,0.8878382444381714
Opinion | The Panic Industry’s New Target,A generation coached to fear climate change is now fretting over AI and data centers.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=21, tm_min=16, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",Opinion | The Panic Industry’s New Target | A generation coached to fear climate change is now fretting over AI and data centers.,1,0.993890643119812
Mind-Blowing Growth Is About to Propel Anthropic Into Its First Profitable Quarter,"The startup expects a 130% revenue surge to $10.9 billion in the June quarter and its first operating profit, defying skeptics of the AI boom.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=20, tm_min=54, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)","Mind-Blowing Growth Is About to Propel Anthropic Into Its First Profitable Quarter | The startup expects a 130% revenue surge to $10.9 billion in the June quarter and its first operating profit, defying skeptics of the AI boom.",1,0.47487470507621765
OpenAI Is Preparing to File for an IPO Very Soon,The artificial-intelligence giant is working with bankers at Goldman Sachs and Morgan Stanley.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=17, tm_min=43, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",OpenAI Is Preparing to File for an IPO Very Soon | The artificial-intelligence giant is working with bankers at Goldman Sachs and Morgan Stanley.,1,0.8624095916748047
"Jeff Bezos wades into politics, and New York City Mayor Zohran Mamdani was waiting for him. Read more in today’s WSJ Politics newsletter:","Plus, Trump’s endorsement efforts ahead of GOP primaries jeopardize his agenda in the Senate, and Raúl Castro is indicted.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=11, tm_min=6, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Jeff Bezos wades into politics, and New York City Mayor Zohran Mamdani was waiting for him. Read more in today’s WSJ Politics newsletter: | Plus, Trump’s endorsement efforts ahead of GOP primaries jeopardize his agenda in the Senate, and Raúl Castro is indicted.",1,0.7430398464202881
"Global Economy Slowing as Middle East Conflict Bites, Surveys Show",Business activity in the U.S. grew at a steady pace in May while slowing in Europe and Asia as energy costs have risen.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=36, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Global Economy Slowing as Middle East Conflict Bites, Surveys Show | Business activity in the U.S. grew at a steady pace in May while slowing in Europe and Asia as energy costs have risen.",1,0.7092709541320801
Philly Fed Survey Shows Regional Manufacturing Stalled,"Growth in manufacturing activity in the Philadelphia Fed’s region pulled back in May, although firms remained optimistic about the forward outlook","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Philly Fed Survey Shows Regional Manufacturing Stalled | Growth in manufacturing activity in the Philadelphia Fed’s region pulled back in May, although firms remained optimistic about the forward outlook",1,0.21205350756645203
U.S Jobless Claims Fell Last Week,"U.S. jobless claims fell last week, another sign the labor market remains stable despite economic uncertainty from the war in Iran.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=51, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","U.S Jobless Claims Fell Last Week | U.S. jobless claims fell last week, another sign the labor market remains stable despite economic uncertainty from the war in Iran.",1,0.03915837034583092
Federal Reserve officials all but retired the question that had dominated their debates for the past two years—whether to cut interest rates—and began more seriously at their April meeting to weigh the opposite: whether to raise them,The Middle East war and an AI boom have reshaped the interest-rate outlook ahead of a leadership transition at the central bank.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=19, tm_min=46, tm_sec=0, tm_wday=2, tm_yday=140, tm_isdst=0)",Federal Reserve officials all but retired the question that had dominated their debates for the past two years—whether to cut interest rates—and began more seriously at their April meeting to weigh the opposite: whether to raise them | The Middle East war and an AI boom have reshaped the interest-rate outlook ahead of a leadership transition at the central bank.,1,0.6264384388923645
Nuclear Company Deep Fission Files for $156 Million IPO,"Deep Fission Inc. is seeking to raise up to $156 million in a US initial public offering, the latest nuclear startup to go that route as artificial intelligence data centers stoke demand for electricity.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=15, tm_min=1, tm_sec=9, tm_wday=3, tm_yday=141, tm_isdst=0)","Nuclear Company Deep Fission Files for $156 Million IPO | Deep Fission Inc. is seeking to raise up to $156 million in a US initial public offering, the latest nuclear startup to go that route as artificial intelligence data centers stoke demand for electricity.",1,0.40162914991378784
Euro-Zone Growth Is Buckling Under Weight of War Impact,"The euro area will slow markedly while suffering the fastest inflation since 2023 as it succumbs to the energy-cost surge from the Iran war, according to the European Commission.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Euro-Zone Growth Is Buckling Under Weight of War Impact | The euro area will slow markedly while suffering the fastest inflation since 2023 as it succumbs to the energy-cost surge from the Iran war, according to the European Commission.",1,0.9399133920669556
"Stocks Fall as US-Iran Standoff Boosts Oil, Yields: Markets Wrap","A standoff between the US and Iran over key issues lifted oil prices, dragging down stocks and bonds on concern that a prolonged closure of the Strait of Hormuz could worsen energy disruptions and fuel inflation.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=22, tm_min=4, tm_sec=51, tm_wday=2, tm_yday=140, tm_isdst=0)","Stocks Fall as US-Iran Standoff Boosts Oil, Yields: Markets Wrap | A standoff between the US and Iran over key issues lifted oil prices, dragging down stocks and bonds on concern that a prolonged closure of the Strait of Hormuz could worsen energy disruptions and fuel inflation.",1,0.946547269821167
"How Bond Yield Surge Will Impact Economies, Markets",A prolonged period of elevated long-term bond yields is ramping up borrowing costs around the world. That’s because investors are demanding more and more compensation for holding government debt after the war in Iran ignited fresh inflation fears and concerns also swirl about the level of public debt and central bank interest rates.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=14, tm_sec=20, tm_wday=3, tm_yday=141, tm_isdst=0)","How Bond Yield Surge Will Impact Economies, Markets | A prolonged period of elevated long-term bond yields is ramping up borrowing costs around the world. That’s because investors are demanding more and more compensation for holding government debt after the war in Iran ignited fresh inflation fears and concerns also swirl about the level of public debt and central bank interest rates.",1,0.9649543762207031
War Weighs on Global Growth With Price Worries Intensifying,The global economy is showing signs of waning momentum and mounting inflation pressures during its third month of a war-induced energy crunch.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=30, tm_sec=20, tm_wday=3, tm_yday=141, tm_isdst=0)",War Weighs on Global Growth With Price Worries Intensifying | The global economy is showing signs of waning momentum and mounting inflation pressures during its third month of a war-induced energy crunch.,1,0.9538372755050659
"US Stocks Fall as Oil, Yields Resume Climb; Walmart, Deer Slide","US stocks retreated as oil and Treasury yields resumed their climb, with traders awaiting concrete signals on progress toward a Middle East peace deal and retail giant Walmart Inc. warning about the pinch of higher fuel prices. Nvidia Corp.’s earnings did little to reignite momentum in the artificial-intelligence trade.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=37, tm_sec=14, tm_wday=3, tm_yday=141, tm_isdst=0)","US Stocks Fall as Oil, Yields Resume Climb; Walmart, Deer Slide | US stocks retreated as oil and Treasury yields resumed their climb, with traders awaiting concrete signals on progress toward a Middle East peace deal and retail giant Walmart Inc. warning about the pinch of higher fuel prices. Nvidia Corp.’s earnings did little to reignite momentum in the artificial-intelligence trade.",1,0.8820093274116516
Blockchain.com Files Confidentially for US Public Offering,"Blockchain.com Group Holdings Inc., one of the oldest crypto services companies, has filed confidentially with the US Securities and Exchange Commission for an initial public offering, joining the spate of digital asset firms seeking to go public amid one of the most turbulent periods for the sector.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Blockchain.com Files Confidentially for US Public Offering | Blockchain.com Group Holdings Inc., one of the oldest crypto services companies, has filed confidentially with the US Securities and Exchange Commission for an initial public offering, joining the spate of digital asset firms seeking to go public amid one of the most turbulent periods for the sector.",1,0.9716178774833679
Microsoft Is Market’s Biggest Drag as AI Woes Weigh Down Stock,"The S&amp;P 500 Index has had a fitful 2026 as it aims for a fourth-straight year of double-digit percentage gains, something it hasn’t done since the 1990s, while contending with risks from the war in Iran and rising inflation.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=9, tm_min=9, tm_sec=2, tm_wday=3, tm_yday=141, tm_isdst=0)","Microsoft Is Market’s Biggest Drag as AI Woes Weigh Down Stock | The S&amp;P 500 Index has had a fitful 2026 as it aims for a fourth-straight year of double-digit percentage gains, something it hasn’t done since the 1990s, while contending with risks from the war in Iran and rising inflation.",1,0.968171238899231
Deere Shares Slump With ‘Ongoing Challenges’ for Farmers,"Deere &amp; Co. shares fell as farm machinery sales stayed sluggish in North America, raising questions on when the agriculture economy will start getting better.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=10, tm_min=16, tm_sec=21, tm_wday=3, tm_yday=141, tm_isdst=0)","Deere Shares Slump With ‘Ongoing Challenges’ for Farmers | Deere &amp; Co. shares fell as farm machinery sales stayed sluggish in North America, raising questions on when the agriculture economy will start getting better.",1,0.8844266533851624
Russia Unveils Yuan Bond Sale Plan After Putin Visit to China,Russia announced plans to sell government bonds denominated in Chinese yuan for the second time after President Vladimir Putin returned from a two-day visit to China.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=27, tm_sec=20, tm_wday=3, tm_yday=141, tm_isdst=0)",Russia Unveils Yuan Bond Sale Plan After Putin Visit to China | Russia announced plans to sell government bonds denominated in Chinese yuan for the second time after President Vladimir Putin returned from a two-day visit to China.,1,0.5635881423950195
"US Jobless Claims Fall, Housing Starts Drop in April","US initial jobless claims for the week ending May 16 fell by 3,000 to 209,000. US housing starts declined in April as construction of single-family homes dropped by the most in nearly a year. Bloomberg's Michael McKee has this morning's economic data.  (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=15, tm_sec=10, tm_wday=3, tm_yday=141, tm_isdst=0)","US Jobless Claims Fall, Housing Starts Drop in April | US initial jobless claims for the week ending May 16 fell by 3,000 to 209,000. US housing starts declined in April as construction of single-family homes dropped by the most in nearly a year. Bloomberg's Michael McKee has this morning's economic data.  (Source: Bloomberg)",1,0.33750370144844055
Walmart Warns Fuel Costs Are Squeezing the Bottom Line,"Walmart says rising gas prices could lead to higher prices for consumers. Comparable US sales rose 4.1% in the last quarter and its profit forecast missed analysts' expectations. Mizuho Senior Equity Analyst David Bellinger joins ""Bloomberg Surveillance"" with more.  (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=3, tm_sec=36, tm_wday=3, tm_yday=141, tm_isdst=0)","Walmart Warns Fuel Costs Are Squeezing the Bottom Line | Walmart says rising gas prices could lead to higher prices for consumers. Comparable US sales rose 4.1% in the last quarter and its profit forecast missed analysts' expectations. Mizuho Senior Equity Analyst David Bellinger joins ""Bloomberg Surveillance"" with more.  (Source: Bloomberg)",1,0.9020932912826538
IMF Cuts France Growth Forecast and Warns of High Uncertainty,The International Monetary Fund lowered its growth forecast for France’s economy this year as the shock of the Iran war hits activity and uncertainty builds ahead of next year’s presidential elections.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)",IMF Cuts France Growth Forecast and Warns of High Uncertainty | The International Monetary Fund lowered its growth forecast for France’s economy this year as the shock of the Iran war hits activity and uncertainty builds ahead of next year’s presidential elections.,1,0.968171238899231
